EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
608897,DALLAS CO.,COPPELL,11/27/2015,120,Flash Flood, , ,0,0,0,0,TX,CST-6, ,101545,C,113,FWD,0,0,Mesonet,Heavy Rain, , ,2,NNE,4,W,CEDAR HILL,32.9742,-97.0134,32.5759,-97.0189,"The Dallas Alert Gage Network indicated several locations had been closed due to water over the roads in those locations. In addition, the right lanes of Interstate 35E northbound and southbound near Belt Line Road in Carrollton were closed due to water. The northbound frontage road at Crosby Road was closed and also the northbound exit at Belt Line Road.","An Arctic cold front pushed south through north Texas Thanksgiving night through the following morning. Showers and thunderstorms accompanied the front, then continued through the weekend as a strong overrunning pattern remained in place after the front moved through the area. Flash flooding not only created travel problems, but took the lives of 4 people that holiday weekend.",142
608900,DALLAS CO.,COPPELL,11/27/2015,330,Flood, , ,1,0,50000,0,TX,CST-6, ,101545,C,113,FWD,0,0,Mesonet,Heavy Rain, , ,2,NNE,2,NNW,SACHSE,32.9742,-97.0134,33.0067,-96.5818,"Several high water crossings remained closed and barricaded per the Dallas Alert Gage Network after several inches of rain fell in the county. A social media report indicated that the intersections of Brand/Campbell roads and Pleasant Valley/Miles Roads were closed due to high water. Multiple news media sources reported that a 29 year old man drowned when his car was overcome by floodwaters after either driving around a barricade, or not knowing a barricade was in place to indicate closure of Campbell Road near Brand Road due to flooding. This area was flooded due to the Rowlett Creek rising into major flood stage. Another high water rescue was performed near Highway 190 and Brand Road in northeast Garland, TX.","An Arctic cold front pushed south through north Texas Thanksgiving night through the following morning. Showers and thunderstorms accompanied the front, then continued through the weekend as a strong overrunning pattern remained in place after the front moved through the area. Flash flooding not only created travel problems, but took the lives of 4 people that holiday weekend.",143
609967,DALLAS CO.,DALLAS-FT WORTH INTL,12/13/2015,208,Thunderstorm Wind,52.00, ,0,0,2000,0,TX,CST-6,MG,101785,C,113,FWD,0,0,ASOS, , , ,0,NW,0,NW,DALLAS-FT WORTH INTL,32.9,-97.03,32.9,-97.03,"","Two rounds of heavy rainfall affected the North and Central Texas region as an upper level low approached from the west. The first round affected locations east of Interstate 35 resulting in flooding of mainly roads and along creeks and streams. Overnight, a squall line moved through the region producing some instances of damaging wind, but most of the estimated wind speeds were below severe criteria. A large area of rain lingered behind the squall line resulting in more flooding across counties mainly east of Interstate 35. Rainfall totals for the 2 day period along a line from Lamar to Leon counties where most of the flooding occurred was 2-4 inches.",144
609995,DALLAS CO.,(RBD)REDBIRD ARPT DA,12/13/2015,300,Thunderstorm Wind,43.00, ,0,0,2000,0,TX,CST-6,EG,101785,C,113,FWD,0,0,Public, , , ,2,W,2,W,(RBD)REDBIRD ARPT DA,32.6814,-96.9049,32.6809,-96.8979,"Thunderstorm wind damage occurred near Larimore Ln and Barstow Rd in southwest Dallas. Some tree damage, downed fences and blown off shingles were reported along an approximate 3 block path.","Two rounds of heavy rainfall affected the North and Central Texas region as an upper level low approached from the west. The first round affected locations east of Interstate 35 resulting in flooding of mainly roads and along creeks and streams. Overnight, a squall line moved through the region producing some instances of damaging wind, but most of the estimated wind speeds were below severe criteria. A large area of rain lingered behind the squall line resulting in more flooding across counties mainly east of Interstate 35. Rainfall totals for the 2 day period along a line from Lamar to Leon counties where most of the flooding occurred was 2-4 inches.",145
606463,DALLAS CO.,DE SOTO CARROLL ARPT,12/26/2015,1810,Tornado, ,EF3,0,0,1370000,0,TX,CST-6, ,101364,C,113,FWD,0,0,NWS Storm Survey, ,1.79,125,1,E,1,SE,DESOTO,32.547,-96.852,32.5699,-96.8376,"The Midlothian / Ovilla / Glenn Heights tornado began near Midlothian, before ending on the city border of DeSoto and Glenn Heights. In Dallas County, the tornado damaged approximately 35 homes, along with an additional 10 mobile homes. The strongest portion of the tornado occurred near the Ellis / Dallas County line, with EF3 damage observed in both counties.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",146
606471,DALLAS CO.,NEW HOPE,12/26/2015,1846,Tornado, ,EF4,10,468,26000000,0,TX,CST-6, ,101364,C,113,FWD,0,0,NWS Storm Survey, ,9.21,550,2,SSE,3,ENE,ROWLETT,32.796,-96.5894,32.915,-96.518,"The Garland and Rowlett tornado began in Sunnyvale, where several mobile homes were destroyed along a wide and long path.  The full tornado length was a little over 13 miles, with nearly ten miles within Dallas County. Nine people lost their lives in vehicles as the tornado crossed Interstate 30 at the President George Bush Turnpike. Another male died after sustaining injuries in a collapsed home in Rowlett. Eight of the 10 died that night, but one died on January 8th from his injuries, and another passed away on January 18th.  The tornado affected nearly 600 homes in Dallas County, destroying nearly 400 of these homes. Twenty-two businesses were affected by this tornado, with one business being completely destroyed.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",147
611672,DALLAS CO.,CEDAR HILL,12/26/2015,1957,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,101364,C,113,FWD,0,0,Social Media,Heavy Rain, , ,4,W,2,NNW,COPPELL,32.5759,-97.0189,32.9833,-97.0314,"Numerous reports of flash flooding were ongoing in Dallas County. Most notably was along Mockingbird Lane near Dallas Love Field, Lemmon Ave and University Blvd, Keist Blvd at Hampton Rd and Westmoreland Road, Cockrell Hill Road at Illinois Ave, I-35 at Colorado Blvd, Good Latimer at Canton Road, and Hillcrest and Royal Lane.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",148
620013,DALLAS (ZONE), ,02/08/2016,1400,Wildfire, , ,0,0,65000,0,TX,CST-6, ,103708,Z,119,FWD,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"A fire began in the 15000 block of Budeudy, in unincorporated Dallas County. The fire began at the location of two mobile homes, and quickly spread to consume approximately ten acres. In addition to two mobile homes, one storage shed was impacted as well.","Dry conditions prevailed for the first half of February, when several agencies had to respond to wildfires. A few of the wildfires caused structure damage.",149
624681,DALLAS CO.,RENNER,03/08/2016,904,Thunderstorm Wind,60.00, ,0,0,5000,0,TX,CST-6,EG,103734,C,113,FWD,0,0,Public, , , ,2,SSE,2,SSE,RENNER,32.9772,-96.717,32.9772,-96.717,"A social media report showed power lines down near Alamo Rd between Campbell Street and N Collins Rd.","This was a multi-day severe weather and flood event. It started with a large-scale upper level low pressure system which deepened over the Four-Corners region. Moisture and instability increased in advance of this system. Storms developed along a dry line Monday afternoon, many of which produced severe weather or flash flooding or both. Another area of storms formed ahead of the upper trough over northwest Texas Monday night and pushed east-southeast across the area Tuesday, producing severe weather and flooding. A third round of storms produced flooding across mainly the southern half of the region Tuesday night into Wednesday.",150
624701,DALLAS CO.,GARLAND,03/08/2016,905,Thunderstorm Wind,60.00, ,0,1,10000,0,TX,CST-6,EG,103734,C,113,FWD,0,0,Law Enforcement, , , ,4,SW,4,SW,GARLAND,32.8836,-96.6758,32.8836,-96.6758,"Garland P.D. reported damage to buildings and vehicles at the 2600 block of Industrial lane in Garland, TX. One injury was also reported.","This was a multi-day severe weather and flood event. It started with a large-scale upper level low pressure system which deepened over the Four-Corners region. Moisture and instability increased in advance of this system. Storms developed along a dry line Monday afternoon, many of which produced severe weather or flash flooding or both. Another area of storms formed ahead of the upper trough over northwest Texas Monday night and pushed east-southeast across the area Tuesday, producing severe weather and flooding. A third round of storms produced flooding across mainly the southern half of the region Tuesday night into Wednesday.",151
622789,DALLAS CO.,FLORENCE HILL,03/17/2016,710,Hail,0.88, ,0,0,0,0,TX,CST-6, ,104103,C,113,FWD,0,0,Trained Spotter, , , ,3,SW,3,SW,FLORENCE HILL,32.6457,-97.0362,32.6457,-97.0362,"Nickel sized hail was reported along Camp Wisdom Road east of Highway 360 in Grand Prairie.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",152
625135,DALLAS CO.,CARROLLTON,03/23/2016,2100,Thunderstorm Wind,61.00, ,0,0,0,0,TX,CST-6,EG,104185,C,113,FWD,0,0,Amateur Radio, , , ,1,W,1,W,CARROLLTON,32.9517,-96.9188,32.9517,-96.9188,"Amateur radio reported a 70 MPH wind gust on the Coppell/Irving line near West Belt Line Rd.","Thunderstorms developed late Wednesday afternoon and Wednesday evening along a dryline as it surged east to the Interstate 35 corridor. Several of these storms became severe, producing damaging winds, hail and one tornado. The tornadic storm in northern Tarrant County proceeded to drop large hail as it moved east into northern Dallas and southern Collin County, creating around 700 million dollars in overall hail damage.",153
625245,DALLAS CO.,COPPELL,03/23/2016,2105,Hail,1.00, ,0,0,0,0,TX,CST-6, ,104185,C,113,FWD,0,0,Trained Spotter, , , ,2,NNE,2,NNE,COPPELL,32.9799,-96.9995,32.9799,-96.9995,"Quarter sized hail on Auburn Way in Coppell.","Thunderstorms developed late Wednesday afternoon and Wednesday evening along a dryline as it surged east to the Interstate 35 corridor. Several of these storms became severe, producing damaging winds, hail and one tornado. The tornadic storm in northern Tarrant County proceeded to drop large hail as it moved east into northern Dallas and southern Collin County, creating around 700 million dollars in overall hail damage.",154
625707,DALLAS CO.,GARLAND,03/23/2016,2140,Hail,1.00, ,0,0,0,0,TX,CST-6, ,104185,C,113,FWD,0,0,Public, , , ,3,N,3,N,GARLAND,32.9634,-96.63,32.9634,-96.63,"Quarter sized hail was reported in the northern portions of Garland.","Thunderstorms developed late Wednesday afternoon and Wednesday evening along a dryline as it surged east to the Interstate 35 corridor. Several of these storms became severe, producing damaging winds, hail and one tornado. The tornadic storm in northern Tarrant County proceeded to drop large hail as it moved east into northern Dallas and southern Collin County, creating around 700 million dollars in overall hail damage.",155
625716,DALLAS CO.,FLORENCE HILL,03/23/2016,2155,Hail,0.75, ,0,0,0,0,TX,CST-6, ,104185,C,113,FWD,0,0,Social Media, , , ,3,SSE,3,SSE,FLORENCE HILL,32.6221,-96.9856,32.6221,-96.9856,"Dime sized hail was reported at Cedar Hill State Park.","Thunderstorms developed late Wednesday afternoon and Wednesday evening along a dryline as it surged east to the Interstate 35 corridor. Several of these storms became severe, producing damaging winds, hail and one tornado. The tornadic storm in northern Tarrant County proceeded to drop large hail as it moved east into northern Dallas and southern Collin County, creating around 700 million dollars in overall hail damage.",156
625778,DALLAS CO.,DALLAS,03/30/2016,1715,Thunderstorm Wind,56.00, ,0,0,8000,0,TX,CST-6,EG,104456,C,113,FWD,0,0,Trained Spotter, , , ,2,SW,2,SW,DALLAS,32.7513,-96.8096,32.7513,-96.8096,"Thunderstorm winds were estimated near 65 mph near Interstate 35E and East 8th Street in Dallas.","Two rounds of thunderstorms affected north and central Texas, one in the late morning and early afternoon across the eastern counties and another in the late afternoon and evening across the western and central counties. The earlier storms produced large hail in the Van, TX area, while the later storms produced large hail and damaging wind from the Dallas-Fort Worth Metroplex southward along and west of the I-35 corridor.",157
631253,DALLAS CO.,SACHSE,04/11/2016,1705,Thunderstorm Wind,56.00, ,0,0,6000,0,TX,CST-6,EG,104657,C,113,FWD,0,0,Newspaper, , , ,2,E,2,E,SACHSE,32.9763,-96.5413,32.9763,-96.5413,"Strong thunderstorm winds knocked off large tree limbs on Pleasant Valley in Sachse.","A dry line, a warm front and a surface low pressure center all came together to produce a severe weather set-up during the late afternoon and evening hours of April 11. One long-lived supercell produced a multi-million dollar hailstorm across the northern suburbs of the Dallas-Forth Worth Metroplex. This storm produced grapefruit sized hail in Denton and softball sized hail in Wylie. At least 80% of the town of Wylie was damaged by the hail.",158
630886,DALLAS CO.,GARLAND,04/26/2016,2204,Hail,0.88, ,0,0,0,0,TX,CST-6, ,105251,C,113,FWD,0,0,Trained Spotter, , , ,0,N,0,N,GARLAND,32.92,-96.63,32.92,-96.63,"A trained spotter reported nickel-sized hail near the intersection of Interstate 30 and Bobtown Road in Garland, TX.","Thunderstorms developed along a dryline over the western and northern counties of the FWD CWA during the late afternoon and evening hours of Tuesday as an upper level disturbance moved overhead. Storms eventually organized into a line during the late evening hours, which moved east across the rest of the region. Damaging winds were the main severe threat that night but three tornadoes occurred in Grayson County.",159
640307,DALLAS CO.,CARROLLTON,05/11/2016,2230,Lightning, , ,0,0,100000,0,TX,CST-6, ,105393,C,113,FWD,0,0,Newspaper, , , ,0,N,0,N,CARROLLTON,32.95,-96.9,32.95,-96.9,"A lightning strike disabled the DART system for a day after the downtown Carrollton station was struck late Wednesday night.","A weak cold front eased south to near the Red River area, and helped provide focus for thunderstorm development along with a continued active dryline. This ended up being more of a wind damage event, but several reports of hail were also received.",160
646559,DALLAS (ZONE), ,06/15/2016,1400,Heat, , ,0,1,0,0,TX,CST-6, ,107920,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"A Mesquite emergency dispatcher was able to use new location technology to help save the life of a 14 year old boy who called and could not be verbally understood due to heat complications. The boy was treated and released from the hospital.","Multiple days of temperatures climbing into the upper 90s with heat indices around 105 led to heat related illnesses and the first heat related death of the year in the Dallas-Fort Worth area.",161
646560,DALLAS (ZONE), ,06/16/2016,1300,Heat, , ,1,0,0,0,TX,CST-6, ,107920,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"One person died due to heat related complications, according to the Dallas County medical examiner's office. This was the first heat-related death of the year in Dallas County.","Multiple days of temperatures climbing into the upper 90s with heat indices around 105 led to heat related illnesses and the first heat related death of the year in the Dallas-Fort Worth area.",162
646561,DALLAS (ZONE), ,06/16/2016,2000,Heat, , ,0,7,0,0,TX,CST-6, ,107920,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"Seven people were treated for heat exhaustion outside of Gilley's in Dallas shortly after the Donald Trump rally. One person had to be transported for treatment.","Multiple days of temperatures climbing into the upper 90s with heat indices around 105 led to heat related illnesses and the first heat related death of the year in the Dallas-Fort Worth area.",163
645947,DALLAS CO.,HIGHLAND PARK,06/27/2016,1715,Thunderstorm Wind,43.00, ,0,0,50000,0,TX,CST-6,EG,107738,C,113,FWD,0,0,Newspaper, , , ,2,WSW,2,WSW,HIGHLAND PARK,32.8037,-96.8024,32.8037,-96.8024,"The front facade of a 6 floor parking garage collapsed during the thunderstorm, destroying a parked van and damaging an adjacent apartment building. There was no structural damage to the garage.","Hot afternoon conditions contributed to the gusty downburst winds and locally heavy rain in isolated thunderstorms which affected the Dallas-Fort Worth Metroplex on June 27. Several locations experienced wind gusts of 50 to 55 MPH. One storms also created some flooding problems in Downtown Fort Worth.",164
645606,DALLAS CO.,HIGHLAND PARK,06/27/2016,1724,Thunderstorm Wind,43.00, ,0,0,5000,0,TX,CST-6,EG,107738,C,113,FWD,0,0,Public, , , ,1,WSW,1,WSW,HIGHLAND PARK,32.8154,-96.7893,32.8154,-96.7893,"A social media report indicated that a billboard was blown down near the intersection of North Central Expressway and Fitzhugh.","Hot afternoon conditions contributed to the gusty downburst winds and locally heavy rain in isolated thunderstorms which affected the Dallas-Fort Worth Metroplex on June 27. Several locations experienced wind gusts of 50 to 55 MPH. One storms also created some flooding problems in Downtown Fort Worth.",165
648322,DALLAS CO.,(ADS)ADDISON ARPT DA,07/04/2016,447,Thunderstorm Wind,56.00, ,0,0,0,0,TX,CST-6,MG,108184,C,113,FWD,0,0,AWOS, , , ,0,WSW,0,WSW,(ADS)ADDISON ARPT DA,32.9679,-96.8351,32.9679,-96.8351,"A 64 MPH thunderstorm wind gust was reported by AWOS at the Addison airport.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",166
648356,DALLAS CO.,(DFW)DALLAS-FT WORTH,07/04/2016,2345,Thunderstorm Wind,52.00, ,0,0,0,0,TX,CST-6,MG,108184,C,113,FWD,0,0,ASOS, , , ,1,SE,1,SE,(DFW)DALLAS-FT WORTH,32.8937,-97.0247,32.8937,-97.0247,"KDFW airport ASOS airport reported a 60 MPH thunderstorm wind gust.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",167
648358,DALLAS CO.,LIGGETT,07/04/2016,2350,Thunderstorm Wind,60.00, ,0,0,2000,0,TX,CST-6,EG,108184,C,113,FWD,0,0,Public, , , ,2,N,2,N,LIGGETT,32.8521,-97.02,32.8521,-97.02,"Promenade at Valley Ridge Apartments sustained some damage to the carports.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",168
648360,DALLAS CO.,ROSE HILL,07/05/2016,10,Thunderstorm Wind,56.00, ,0,0,2000,0,TX,CST-6,EG,108184,C,113,FWD,0,0,Emergency Manager, , , ,2,NW,2,NW,ROSE HILL,32.87,-96.61,32.87,-96.61,"The City of Garland Emergency Manager reported 47 locations of downed trees in the city.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",169
648374,DALLAS CO.,MESQUITE,07/05/2016,10,Thunderstorm Wind,54.00, ,0,0,0,0,TX,CST-6,MG,108184,C,113,FWD,0,0,Trained Spotter, , , ,0,N,0,N,MESQUITE,32.77,-96.6,32.77,-96.6,"Spotter reported a 62 MPH wind gust in Mesquite, as well as numerous trees blown down.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",170
650535,DALLAS CO.,HIGHLAND PARK,07/05/2016,130,Flood, , ,1,0,15000,0,TX,CST-6, ,108184,C,113,FWD,0,0,Newspaper,Heavy Rain, , ,2,W,3,NE,EAGLE FORD,32.8231,-96.8018,32.7988,-96.8374,"A Southern Methodist University police officer drowned after his vehicle was washed off the road by high water near the Fitzhugh Avenue crossing over Turtle Creek in Dallas, TX.","Thunderstorms erupted just northwest of the forecast area along a frontal boundary during the afternoon and evenings of both July 3 and July 4. The storms moved southeast across the area during the evening and overnight hours both days, with most of the severe weather occurring the evening of July 4.",171
649444,DALLAS CO.,MEADERS,07/09/2016,1533,Thunderstorm Wind,52.00, ,0,0,0,0,TX,CST-6,EG,108402,C,113,FWD,0,0,Amateur Radio, , , ,1,SSW,1,SSW,MEADERS,32.8655,-96.8112,32.8655,-96.8112,"Amateur radio reported a 60 MPH wind gust near the intersection of Dallas North Tollway and Northwest Highway.","An upper level disturbance kicked off a round of thunderstorms across Oklahoma. Storms eventually became organized into a small complex which generated wind damage as it pushed south across the Red River, through the Dallas-Fort Worth Metroplex, then weakening as it moved into Central TX.",172
649435,DALLAS CO.,COPPELL,07/09/2016,1536,Thunderstorm Wind,56.00, ,0,0,0,0,TX,CST-6,EG,108402,C,113,FWD,0,0,Amateur Radio, , , ,0,N,0,N,COPPELL,32.95,-97.02,32.95,-97.02,"Amateur radio reported a wind gust of 56 knots/65 mph near the intersection of Moore Rd and Sandy Lake Blvd in Coppell, TX.","An upper level disturbance kicked off a round of thunderstorms across Oklahoma. Storms eventually became organized into a small complex which generated wind damage as it pushed south across the Red River, through the Dallas-Fort Worth Metroplex, then weakening as it moved into Central TX.",173
651255,DALLAS (ZONE), ,07/18/2016,1600,Heat, , ,1,0,0,0,TX,CST-6, ,108731,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"A two year old girl died after being left in a car during the afternoon of July 18.","Temperatures were fairly typical of mid July across North Texas, but heat related deaths still occurred in a few locations across the region.",174
651264,DALLAS (ZONE), ,07/24/2016,1400,Heat, , ,1,0,0,0,TX,CST-6, ,108734,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"A two year old boy died after being left inside a hot car outside a church in East Dallas on the afternoon of Sunday, July 24.","A two-year old boy died after being left in a hot car on Sunday afternoon July 24 in East Dallas.",175
655118,DALLAS CO.,IRVING,08/12/2016,1506,Thunderstorm Wind,55.00, ,0,0,10000,0,TX,CST-6,EG,109459,C,113,FWD,0,0,Social Media, , , ,1,N,1,N,IRVING,32.831,-96.9182,32.831,-96.9182,"A social media report indicated significant roof damage at Spanish Trace Apartments in Irving, TX,  off Loop 12 just south of Hwy 183.","A hot afternoon contributed to the good instability which led to multiple thunderstorm cells producing damaging microburst winds. One such storm developed over the NWS Forecast Office, producing a 67 MPH wind gust and damaging part of the roof.",176
655119,DALLAS CO.,IRVING,08/12/2016,1507,Thunderstorm Wind,55.00, ,0,0,5000,0,TX,CST-6,EG,109459,C,113,FWD,0,0,Broadcast Media, , , ,0,N,0,N,IRVING,32.82,-96.92,32.82,-96.92,"A member of the broadcast media reported power poles snapped in Irving, TX.","A hot afternoon contributed to the good instability which led to multiple thunderstorm cells producing damaging microburst winds. One such storm developed over the NWS Forecast Office, producing a 67 MPH wind gust and damaging part of the roof.",177
656532,DALLAS CO.,RICHARDSON,08/12/2016,1615,Thunderstorm Wind,52.00, ,0,0,3000,0,TX,CST-6,EG,109459,C,113,FWD,0,0,Emergency Manager, , , ,2,E,1,SW,GARLAND,32.9482,-96.6907,32.9114,-96.6454,"Various types of damage were reported in Garland such as blown off roof shingles, downed power lines, street light outages and numerous tree and branches.","A hot afternoon contributed to the good instability which led to multiple thunderstorm cells producing damaging microburst winds. One such storm developed over the NWS Forecast Office, producing a 67 MPH wind gust and damaging part of the roof.",178
655120,DALLAS CO.,SACHSE,08/12/2016,1630,Thunderstorm Wind,52.00, ,0,0,0,0,TX,CST-6,EG,109459,C,113,FWD,0,0,NWS Employee, , , ,0,N,0,N,SACHSE,32.98,-96.57,32.98,-96.57,"A NWS employee reported a 60 MPH wind gust in the town of Sachse, TX.","A hot afternoon contributed to the good instability which led to multiple thunderstorm cells producing damaging microburst winds. One such storm developed over the NWS Forecast Office, producing a 67 MPH wind gust and damaging part of the roof.",179
656527,DALLAS CO.,SOWERS,08/19/2016,1700,Flash Flood, , ,0,0,0,0,TX,CST-6, ,109749,C,113,FWD,0,0,Trained Spotter,Heavy Rain, , ,2,NNW,0,S,SOWERS,32.8496,-96.9897,32.8147,-96.9811,"Multiple stranded vehicles reported near Irving due to flooded streets.","Enter narrative here.",180
659400,DALLAS CO.,GRIBBLE,09/26/2016,715,Flood, , ,0,0,0,0,TX,CST-6, ,110365,C,113,FWD,0,0,Public,Heavy Rain, , ,1,S,1,NNW,EAGLE FORD,32.859,-96.9241,32.7874,-96.8829,"Several locations in Dallas County reported high water.","Several impulses traversed the area through this time period generating multiple MCSs that caused flooding issues in Tarrant and Dallas Counties.",181
665056,DALLAS CO.,COPPELL,11/07/2016,1852,Flash Flood, , ,0,0,0,0,TX,CST-6, ,111242,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,2,NNW,2,NNW,COPPELL,32.9769,-97.0349,32.9702,-97.0355,"Emergency management reported multiple stranded vehicles in the Sandy Lake and Highway 121 areas of Coppell.","An upper level low located over the four corners slowly traversed eastward bringing with it a band of heavy rain for several days. The rain even started Nov. 5 and rain bands continued to affect the region through Nov 8.",182
667889,DALLAS (ZONE), ,12/19/2016,0,Cold/Wind Chill, , ,1,0,0,0,TX,CST-6, ,112002,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"Cold conditions during the overnight hours led to the death of a homeless person outside of a South Dallas building. Temperatures fell into the teens across the Dallas-Fort Worth area that Monday morning.","An Arctic cold front surged south through North and Central Texas on the evening of December 17. High temperatures reached the 70s on the afternoon of the 17th, then dropped rapidly into the 20s by late evening behind the front. Temperatures plummeted into the teens by the morning hours of the 18th, and lows in the teens were felt again the morning or the 19th.",183
672373,DALLAS CO.,FLORENCE HILL,01/02/2017,515,Thunderstorm Wind,52.00, ,0,0,0,0,TX,CST-6,EG,112430,C,113,FWD,0,0,Public, , , ,3,SE,3,SE,FLORENCE HILL,32.6489,-96.9647,32.6489,-96.9647,"A public report indicated trees down along Mountain Creek Parkway and Eagle Ford Dr. near Duncanville, TX.","A shortwave trough and a Pacific Cold Front moved across the Southern Plains during the first days of 2017. Thunderstorms developed over West-Central Texas late New Year's Night and spread east across North and Central Texas during the early morning hours of January 2nd, producing scattered straight line wind damage along the way.",184
672654,DALLAS CO.,ADDISON,01/02/2017,535,Thunderstorm Wind,55.00, ,0,0,10000,0,TX,CST-6,EG,112430,C,113,FWD,0,0,Social Media, , , ,1,W,1,W,ADDISON,32.95,-96.84,32.95,-96.84,"A photograph on Twitter indicated a cell phone tower bent over near the intersection of Belt Line Rd and Midway Dr in the city of Addison, TX.","A shortwave trough and a Pacific Cold Front moved across the Southern Plains during the first days of 2017. Thunderstorms developed over West-Central Texas late New Year's Night and spread east across North and Central Texas during the early morning hours of January 2nd, producing scattered straight line wind damage along the way.",185
672657,DALLAS CO.,SEAGOVILLE,01/02/2017,550,Thunderstorm Wind,56.00, ,0,0,5000,0,TX,CST-6,EG,112430,C,113,FWD,0,0,Trained Spotter, , , ,0,N,0,N,SEAGOVILLE,32.63,-96.53,32.63,-96.53,"A trained spotter reported power poles down on Highway 175 in Seagoville, TX.","A shortwave trough and a Pacific Cold Front moved across the Southern Plains during the first days of 2017. Thunderstorms developed over West-Central Texas late New Year's Night and spread east across North and Central Texas during the early morning hours of January 2nd, producing scattered straight line wind damage along the way.",186
